label,text,sentiment_score
Fear,i just do not feel uptight at all,4
Fear,i can t believe i feel so nervous but my father reassure me there nothing be nervous about which only make me more nervous,4
Fear,i tell myself whenever i feel hesitant start muay thai,4
Fear,i be work at certain place everyday after work dad would come pick me up one day he do not come,4
Fear,i feel quite nervous scar too x scared co ill be take plane back singapore on my own co i cant stay as long a my two other friend have plan t,4
Fear,ive be on bike bike feel kind of strange,4
Fear,im not try disagree with same sex intercourse or what me just feel weird gt,4
Fear,im feel indecisive scare me,4
Fear,i come up with follow i m draw blank a what call help me when i be feel fearful or attack,4
Fear,i feel so because i feel reluctant,4
Fear,i feel suspicious of innanimate object a though my house actually set of play or movie or some kind of model of itself how do i come be here why carpet look up at me like,4
Fear,im so excited but at same time i feel little nervous,4
Fear,i say feeling strange utter those word but space flight be still pretty novel way of travel in my time,4
Fear,i feel like tree which be shake rudely from it comfortable ground,4
Fear,im make more mistake think less clearly feel more anxious,4
Fear,i feel we re see now clash between those who be very alarm at change in our planet those who be rather laconic about whole thing,4
Fear,i feel kind of insecure here anyways back doha,4
Fear,i really dont like attention because i feel pressure think about topic talk,4
Fear,i do feel slightly shaky have headache,4
Fear,i go tell someone feel her kick she get shy stop,4
Fear,im still feel little shaken,4
Fear,im wrong but i have feel studio be reluctant give clint money fund movie from perspective of japanese,4
Fear,i should be able head shot someone at other end of football field because i feel threaten by them,4
Fear,i find hard breathe sometimes feel little shake up by day event,4
Fear,when we stay in vienna with our class,4
Fear,i admit with all thought go through my head i feel doubtful at time coz im scar,4
Fear,i feel uncertain about everything,4
Fear,i feel like my relationship with christ have be shaky,4
Fear,im still feel indecisive im poll yall p,4
Fear,i be begin think i have be cut from rank of frugal antic improv challenge be begin feel bit insecure about my first entry last month,4
Fear,ive be feel weird because i be weird,4
Fear,i believe in you moment we all feel til then s one more skeptical song,4
Fear,i feel bashful discussing i m closet gamer if you will yet million of people from all around world be do same thing,4
Fear,i feel pressure write because i pressure myself write or at least s just ingrain do so,4
Fear,i feel like i want stop i think of my wimpy muscle less sister who do tough mudder,4
Fear,i be begin feel startle by how little of last week i remember,4
Fear,i seriously still feel so insecure dreadful new guy would suddenly pop back up change thing,4
Fear,im more than ready meet little man but knowing time run out leaf me feel little apprehensive,4
Fear,i just feel distressed i dont know why though but i do,4
Fear,im still feel shaky i realize i felt intolerably hot all time which i may mention polar opposite of what i normally feel like,4
Fear,i be okay but thats awful feel be fall with no way stop maybe thats why day im so afraid of fall,4
Fear,i feel very nervous,4
Fear,i be overcome with heat i start feel very weird,4
Fear,i be thrill with way my skin hair feel if you be like me you be skeptical,4
Fear,i plead people feel distraught they dont hear,4
Fear,i feel anyway never afraid of sea but healthy respect for ocean sense of harmony balance,4
Fear,i set off feel strangely nervous quite weak but slowly work through problem be soon attempt tough problem,4
Fear,i know who all think way so i ve always feel skeptical about paint my nail red since i also have light skin so red really go stand out there cute way for year old wear red nail without look like she s try too hard or look like hooker,4
Fear,i write on my blog here i want or i be go do something i feel more pressured for want of good word do,4
Fear,im feeling so so insecure,4
Fear,im feel emotionally vulnerable right now just want throw up in peace so i can go back up party hard,4
Fear,i wear i feel anxious visable spotlight different unfashionable stupid embarrass ashamed paranoid,4
Fear,i have spend last few week feel sort of uncertain if you will,4
Fear,i didn t need mention our difference but i be feel very vulnerable because of difference be have bit of fear in someway i be do something wrong,4
Fear,i feel s because we re unsure how we can help,4
Fear,i feel weird with just his perfect day of worry free lazy junk food video game,4
Fear,i feel hesitant about talk about,4
Fear,im standing by myself off near max crib watch whole thing feel more terrified,4
Fear,i do feel unsure about but thanks l lot of people like,4
Fear,i picture twin set of copper pipe run through me somewhere while i be cool when i contemplate one flow outward make me feel weird think about other one,4
Fear,i feel confuse after,4
Fear,i feel very distressed because i m supportive of campaign with senator,4
Fear,i range have always be give you feel reluctant select your spray for anyone who be select exposed variant,4
Fear,i feel reluctant share because my experience feel incomplete especially now my idea be make shift,4
Fear,i feel like i should be suspicious of her but im just so happy see her,4
Fear,i be feel restless when i step into kitchen whip up crunchy sweet treat,4
Fear,im feel all bashful expose vulnerable because my blog crush out in open now,4
Fear,im so excited but feeling scar too,4
Fear,im not much of people watcher or voyeur so i feel kinda weird when walk around take street shot,4
Fear,stay alone in biology building after dark,4
Fear,i decide since thing be finally start go well but i be still feel little uncertain i d give myself little more time let train come together,4
Fear,i be feel bit shaky bit off centre but i think most of be worry about thing out of my control,4
Fear,i feel shy when people read these but i be write here so brothers sister would see how real life work,4
Fear,when my relative i be in car go slowly on frozen road,4
Fear,i feel today i feel little bit overwhelm,4
Fear,i cant believe feeling i be so afraid of not disdain or hatred instead it just actual nothingness lace with small dash of repulsion,4
Fear,i arrive at monastery one week later i be feel terrified,4
Fear,i meet men who feel insecure about woman,4
Fear,i be feel anxious im not out watch important game im avoid bar because of asshole who break my heart im miss out meet cute boy,4
Fear,i email author about interview i feel little intimidated,4
Fear,i walia feel suspicious about tarun ban,4
Fear,ive be feel so restless at home these day probably because i have be cooped up at school home for way too long,4
Fear,i know trust how i feel but i generally shy away from with stranger,4
Fear,i have horrible tragedy something i be terribly ashamed of or something be cause me great pain or be make me feel vulnerable i have more than just one or two very trusted people who i know i could call for help,4
Fear,when i nearly cause traffic accident with my car,4
Fear,i want not feel shy with them i want have fun with them,4
Fear,i be feel anxious about my yoga homework,4
Fear,before get back result of test in school,4
Fear,i really like lot think it great fit for me i love talk patient try help them feel less nervous or at least someone care about them for few minute,4
Fear,im feel bit uncertain it comfort me draw these trusty old louche animal,4
Fear,i will close my eye recite follow mantra every day whenever i m feel unsure frustrate or shiftless with my progress towards my top body,4
Fear,i feel really wimpy say but,4
Fear,i stop learning or if i be feel inhibited my performance flounder,4
Fear,i guess i feel insecure anxious,4
Fear,i be learn one of my default reaction when i feel threaten,4
Fear,i feel shy of my broken english,4
Fear,i go into movie i be feel skeptical slightly nervous i be go be disappoint,4
Fear,i feel intimidate by these colleague of mine,4
Fear,i feel less intimidated with her here help,4
Fear,i need get all out of my head onto screen where i can come reread later see while we have numerous blessing there be some challenge it okay for me feel overwhelm at time,4
Fear,i feel like ya allah im scar puff be fun man then id idea,4
Fear,i instead feel restless,4
Fear,i be feel little overwhelm by christmas knit especially since i start cross stitch thats take half my free time i go idea shopping today though i be start feel little well about situation,4
Fear,i necessarily believe in power of rape whistle but i never get one i feel grossly unprotected by my campus,4
Fear,i be feel quite apprehensive about my wig a i felt wasnt as full a id hop would be however id take into account my model beautiful long hair,4
Fear,i enjoy today because he darling but it long time since ive back horse i have admit feeling little hesitant a where go from here,4
Fear,i be leave feel helpless do anything,4
Fear,ive always be feel restless dissatisfy with our relationship,4
Fear,i do sometimes feel like im in strange in between world,4
Fear,i keep think if i have right mindset if i put enough effort into push away feeling then i would not be afraid,4
Fear,i feel incredibly nervous about,4
Fear,i make other day which more or less sum up how i feel about delusion of my life for past year or so i become somewhat frighten of myself decide get little distance from guy,4
Fear,i just hope we can help him feel less afraid more supported love,4
Fear,i feel reluctant join class trip beijing,4
Fear,i feel my child be in harms way i feel frighten,4
Fear,i feel like snow globe have be all shake up i m still wait for dust settle,4
Fear,i wake up feel fearful helpless,4
Fear,i just feel more vulnerable than other people,4
Fear,i be feel doubtful nutritional method alone will solve problem,4
Fear,im feel bit shaken but not stirred nice bond reference ehh,4
Fear,i buy into what world have tell me would fill emptiness but all do be leave me lonely feel confuse at emotional baggage physical consequence i never expect,4
Fear,i still feel uncertain with many new path i must travel as lose a i feel sometimes i be sure heavenly father lift me up help me feel joy in thing matter most,4
Fear,im not a mad upset a i be on day but i feel scar now,4
Fear,i can feel frantic beat of his heart but cookie s voice surprisingly clear,4
Fear,i feel for genuinely shy cautious woman at home who after read shade think there something wrong with them they dont orgasm when someone touch their boob,4
Fear,im also feel pretty paranoid lot no i dont take drug,4
Fear,i combine flat tire head wound headless bird im feel little paranoid,4
Fear,i feel like it at time like these when thing seem little more uncertain i thank god more for small thing,4
Fear,i suppose feel terrify,4
Fear,i begin have these doubt my stomach clench my heart race i feel fearful,4
Fear,i do feel reluctant keep on go drew focalors sigil with black opium incense stick on wall by grab wooden part pull incense part back slightly allow smack wall leave black powder line meditate,4
Fear,i be not even sure how formulate my thought since i just put down be feel slightly overwhelm,4
Fear,i be very fascinate by don t feel so uptight by many challenge life have because of,4
Fear,i neither ask for nor deserve feel frighten when any kook put me in danger for any reason,4
Fear,ive grow a mother treasure my role in family now whereas i use second guess myself lot feel very unsure of my maternal skill,4
Fear,im not always able capture essence of way i see world in write i feel my weird way of thinking have be generally consistent throughout my short year,4
Fear,i feel fearful because i dont know what go happen next in course of me recover,4
Fear,i currently feel like crap but have at least show my face at work l they get suspicious at my ringing in sick day after my holiday,4
Fear,i might start feel nervous tomorrow but im not sure,4
Fear,i feel scar stupid,4
Fear,i feel agitate i become easily overwhelmed,4
Fear,i begin feel very afraid of disappointment during tour just because rain fog continue,4
Fear,i be just feel terrify terrified of people around me situation involve,4
Fear,i feel so insecure when we figt,4
Fear,i hope sensibility of these deep feeling individual arent too badly shake with display of pink locker room,4
Fear,i feel like i could have get all apprehensive for no reason at all,4
Fear,i leave feel helpless more than little sad,4
Fear,i have write i feel suddenly hesitant post,4
Fear,i feel a though my own snowglobe be shake im still fly through air,4
Fear,im not feeling insecure month im feel full of oomph,4
Fear,i sit down at computer feel nervous excite more than little silly,4
Fear,i hit ground i feel daddy let go completely i get terrify,4
Fear,i sometimes feel very vulnerable,4
Fear,i didn t for one minute feel intimidate or stupid,4
Fear,i have be feel very shaky weak light head start from yesterday morning when i wake up i couldn t breathe properly no matter how many deep breath i take in i just felt there just wasn t enough oxygen go in,4
Fear,i feel presence of god something fearful happen i become aware of my own unworthiness my own short coming yes my own sin,4
Fear,i guess she be feel pretty hesitant,4
Fear,i be at bus stop i hear squeak of baachan trolley i feel little paranoid,4
Fear,im feel really shake up today my stomach hurt ibleeditout i run into some friend kodi have be complete brat,4
Fear,im also feelin lil uptight sucky lately you know reason,4
Fear,i subconsciously feel little bashful at display of nakedness in front of me while watch maid wipe window on outside of room actually it just her shadow behind drawn curtain,4
Fear,i just know i feel like i m on potentially shaky ground,4
Fear,i feel distraught worry panic sick scar sad,4
Fear,i feel torture by my self induce deprecation resentment,4
Fear,i almost didn t want post these because i can sometimes feel intimidate by amazingness of other mom blogger who seem have perfectly organize home entertain child,4
Fear,ive heard so many time already im already feel skeptical of whatever they say,4
Fear,i feel little skeptical but what have i get lose,4
Fear,i think browser be more comfortable in my booth if all my attention not focus on them they don t feel pressure make purchase,4
Fear,i do feel bit fearful he might be feel stressed be drink so much,4
Fear,i be feel very vulnerable down no one really close me have ever die before i either hadnt know them very well or be too young remember,4
Fear,im particularly feeling pressure act behave in way be culturally accept expect of me,4
Fear,i start feel bit alarmed but i be not afraid for some reason,4
Fear,i feel hesitant share something i know have experience personally can offer hope amp eternal life,4
Fear,i hasan man who make me feel shy retire modest s not true there s no english word for schadenfreude,4
Fear,i be mostly feel contentedly terrify about all,4
Fear,i start feel frantic where be candle match one flashlight thats actually ashers bug light no fan in house move bed outside boy in bath dont touch candle goodbye meat in fridge,4
Fear,i always conceal my real true feeling because im afraid of be venerable take advantage of because well happen before really destroy me,4
Fear,i leave meet feel helpless betray by very law be suppose protect me other people in state,4
Fear,i feel strange weird about entire struggle be i only one who deal with kind of conflict,4
Fear,i feel doubtful even when i be struggle bit with my faith even when time seem dark or i feel alone i know god with me,4
Fear,i would not feel a shaken if i be appreciate for at least tiny bit,4
Fear,i feel like i would have be confuse if i have wait long time before read second book,4
Fear,i know car enthusiast be bit tribal youre all start feel suspicious about car journalist who turn dark side but dont worry i still prefer four wheel two,4
Fear,i fight back blush on his cheek one hand rest over his heart feeling frantic beating almost positive kai could hear,4
Fear,i think we often feel way about plant ourselves where we be deeply terrified if we go too deep into ground will be hard get out again,4
Fear,i recall see leaf fall off tree set against grey sky feeling absolutely terrify,4
Fear,i read new risen throne once say cold amp desolate soundscapes will leave you feel utterly scar amp alone yes,4
Fear,i don t feel like i m be pressure do anything i don t feel like make love my husband have any connection assault rape,4
Fear,im feel somewhat indecisive about what do in term of alliance,4
Fear,i have no doubt they would dial feeling threaten,4
Fear,i meet people from every corner of globe so now when i be feel restless my finance will allow me i be can pick spot see people i really care about have adventure with them in their homeland,4
Fear,i be feel vulnerable worry publishing world doesn t like my story win t like next one if i write,4
Fear,im feel quite agitate irritated amp annoy,4
Fear,i reply feel suspicious,4
Fear,i just feel so overwhelmed by feel of balance i just,4
Fear,i sit here tonight i m pensive tense feel little fearful,4
Fear,i forgive myself i have accept allow myself feel terrified when i can not move myself or speak or scream in sleep paralysis,4
Fear,i feel about them i still end up nervous have those naughty butterfly fly around my stomach,4
Fear,i feel insecure around people who i marvel at people who humble me,4
Fear,i like i don t feel pressure yet i like spending time with him,4
Fear,i feel uncomfortable use word awesome but idea actually,4
Fear,i know im feeling agitate a from side effect of too high dose,4
Fear,i be not use be around such grandeur i find myself feel very intimidated,4
Fear,i wear makeup not only reflect how beautiful i truly feel on in inside but also break stereotype of nerdy timid out of loop woman in science,4
Fear,i could feel myself hit strange foggy wall,4
Fear,i tend avoid news because i often feel like doesn t add value my life only make me fearful anxious slightly paranoid,4
Fear,i know i should just let word flow like how they do when i blog but still i feel pressure make me unsure of my skill,4
Fear,i really feel amp dont be so uptight when expectation of others be meet,4
Fear,i understand but it so nice not feel like weird one,4
Fear,i spend obsess over my decision feel anxious,4
Fear,i trust my kid however i feel helpless enough in here over so many thing i m upset at lack of respect for few little thing i ask them not do,4
Fear,i start feel nervous think about how id plan feed younger teen,4
Fear,i feel so doubtful about myself ever since i take job,4
Fear,i deny my feeling amp claim we be less than what we be cause i be hesitant jump into anything new,4
Fear,i feel so uncertain about decade ahead,4
Fear,i tell him maybe i just need time think how ive be feel indecisive about thing lately,4
Fear,i feel strange put review in post so ill keep brief,4
Fear,i can stop rely on view of others for my self worth thus not feel so threaten by their behavior,4
Fear,i do feel little confused about my reproductive future do i want another baby deep down,4
Fear,i feel uncertain of how i can keep my personal development of fitness health go in right direction,4
Fear,im feeling less fearful today ptl,4
Fear,i felt myself melt away again but time be happy feeling not scar one,4
Fear,i realize conversation can make some people feel paranoid or upset generally,4
Fear,i still feel i expect piece of world from him but im afraid come close place those expectation upon him again in fear hell disappoint me,4
Fear,i didnt feel much maybe just sting but i be terrify because i didnt know if be go hurt or not if there would be problem if he know what he be do really who do in situation,4
Fear,i feel intimidate by wide open design therefore find hard write,4
Fear,i often feel so distressed freak out whenever my child get sick,4
Fear,i keep feel weird sensation img src http s,4
Fear,i didnt start feel nervous until friday on saturday i didnt feel as much nervous a scared respectful of enormous challenge laid before me,4
Fear,i feel skeptical about,4
Fear,i be feel kind of hesitant about food which suck because we be go out dinner night follow by drinking,4
Fear,im feeling so unsure when thing be press in about me come gentle voice so still,4
Fear,i feel doubtful,4
Fear,i will adress those issue attempt reason with them so they may feel less threaten more supported love,4
Fear,i havent be measure out food drink nearly enough water track any fitness overall i feel completely shake unfocused because i dont feel like my foundation steady at moment,4
Fear,i know i be just feeling unsure amp scar so i let overpower me i give in those feeling give up,4
Fear,i feel overwhelm stressed pressure inside something magical happen when i take off my shoe go for walk in park or on beach,4
Fear,i feel threaten by anyone i get feel i want kill someone,4
Fear,i be feel incredibly agitate today,4
Fear,i didn t feel like get shake down by tsa quite yet so i pull off side at creative croissant for lunch,4
Fear,i do i survive our very first big kid trauma though i still feel shake by whole event,4
Fear,i feel agitate think about his mother her supposedly hidden msg,4
Fear,i have admit i feel little hesitant about embed music video below in case,4
Fear,i feel little strange recommend one because i write first night marshal book invite glenn write second,4
Fear,i try not make anyone feel uncomfortable,4
Fear,i feel like im too frickin uptight let loose enough love anyone else or more importantly myself,4
Fear,i cant help feeling agitate about,4
Fear,i may have spend last hour feel like tortured soul but on other side it all sunshine rainbow,4
Fear,im feel bit distress about,4
Fear,i dont want make bad impression with my new co worker in both my job or my lab simply because i just feel so insecure agitate all time,4
Fear,i ask feel slightly wimpy,4
Fear,i never realize just how awful my mother have be feel about her lack of energy independence until i have operation have be so wimpy tire,4
Fear,im feeling frantic because ive have no sleep,4
Fear,i feel so vulnerable criticism like if my lunch stink or if somebody comment on what i eat i have embarrass feeling,4
Fear,i guess i be just feel slightly shake at sudden news,4
Fear,ive get all those book i feel reluctant sell them,4
Fear,i feel agitate jumpy like i just ate bottle of caffeine pill,4
Fear,i travel i feel like men expect me be neurotic superficial easy only sometimes true,4
Fear,i feel like tortured artist when i talk her,4
Fear,i feel like we be pressure into be young beautiful thin depend on trend have girl rejuvenate or butt implant,4
Fear,i think i feel myself flush don t be alarm i m on headache medicine cause sometimes,4
Fear,i didnt feel threaten or concern really but i wasnt entirely happy about situation either perhaps instinctively because im usually quite prepared even pleased speak passer by,4
Fear,i find myself in novel position of feel bit uncertain about stock market rally,4
Fear,i do manage two short run walk but today im back feel just shy of awful,4
Fear,ive heard so how be you feel so many time discussed my uncertain future with so many people conversation be blend together,4
Fear,ive be feel bit paranoid like it really noticable im off everyone can see,4
Fear,im not sure i relish feeling of squelch mud between my toe when it content be uncertain,4
Fear,i should just relax for now but feel so distinctly strange for me,4
Fear,i feel xs more indecisive,4
Fear,strand in north of fraser island with submerged wd hire vehicle,4
Fear,every time i meet certain dog have once bite me,4
Fear,i feel like my med arent work correctly idk it weird,4
Fear,i feel nervous when anyone get too close,4
Fear,i start feel kind of skeptical about myself,4
Fear,when my little sister be sick at home i think she would die,4
Fear,i answer feel rather skeptical,4
Fear,i felt jealous when you i feel insecure when,4
Fear,i giggle nervously when i feel threaten,4
Fear,i feel uptight love have show me one thing i be so right,4
Fear,i guess finality of my decision financial repercussion have me feel doubtful,4
Fear,i do not see but could feel she someone i be very reluctant let go,4
Fear,i tell im i didnt want him feel uncomfortable,4
Fear,i rid myself of many bad habit only fall back into them when i feel insecure or vulnerable,4
Fear,i know i can do in fact i will but i feel terrified story win t be as good a they could be any reader i can actually convince buy book will read hate never want read anything by me again,4
Fear,i can sleep on couch or on floor if you be still feel shake he offer gently,4
Fear,i think i wake up every day feel terrify in some way but then i feel totally exhilirated when face thing i ve always be scar do,4
Fear,im feel little anxious,4
Fear,i wish i could say fuck you people who make me feel insecure for ever have exist,4
Fear,i begin feel strange i think myself here come,4
Fear,i be no longer red feel weird,4
Fear,i be friendly so easy talk if only you be open know me a friend not from top down approach co i feel intimidate when i only know i do not want offend somebody i shut up,4
Fear,i nearly call ambulance feel bit shake up saw doc who have give me some diazepam which im not sure of take,4
Fear,i didn t feel like she be shy so much a take all in a her mother have describe her,4
Fear,i have feeling of be scar but also know i be in for some really big change in my mind body spirit,4
Fear,im feeling so helpless clueless homesick,4
Fear,i begin feel distress for you,4
Fear,i feel intimidate by other girl acne get rid of pimple,4
Fear,i wish girl he ask prom have accept his invitation way i couldve be heartbroken do with my feeling for him but now im just so indecisive,4
Fear,i feel very vulnerable about share thing i write but i hit publish button anyway,4
Fear,i manage eat more than i usually can on race morning mostly because jon be there i didnt feel quite a nervous,4
Fear,i have be feel restless lately,4
Fear,i think even a christian our trust assurance in lord weak when we feel most helpless,4
Fear,i be feel completely overwhelm i have two strategy help me feel ground pour my heart out in my journal in form of letter god then end with list of five thing i be most grateful for,4
Fear,i think people reject their feeling because they re terrify of them but truth once you see you can t die from them they actually go away they re not so scary,4
Fear,i inspect sample of wheat i start feel i be suspicious character,4
Fear,i feel vulnerable when im alone not only because i feel so incapable of defend myself but also because i could go into labour at any point,4
Fear,i have cut line make fit make sound bit rushed let all make believe rush feel actually frantic feeling be entirely deliberate shall we,4
Fear,i be not really in financial strait yet so why do i feel so insecure,4
Fear,ive be frustrate i dont walk around float on air see good in every sidewalk pothole i trip into beat myself up over feeling unsure scar,4
Fear,im feel shy approach them,4
Fear,im feeling intimidate by my own achievement,4
Fear,i feel assault when i hear radio ad,4
Fear,i feel bit tortured right now,4
Fear,i have not do any hill training but be not feeling apprehensive about at all,4
Fear,im guess with everyone stand there she be feel timid about move through crowd again,4
Fear,i hate feel pressure into have carry on conversation because if i didnt would just end up with two of u breathe at each other until our receiver get all steamy,4
Fear,i do find myself feel anxious see what everyone else do feel i be not up part with my peer or i be stagnate,4
Fear,i always feel very afraid a i work on book egan tell kurt,4
Fear,in dam lake,4
Fear,i be if i go back hostel for break i feel anxious get back out see more more take all in,4
Fear,im feel shaky feverish mad,4
Fear,i feel nervous when i think about go australia though i feel exit at same time,4
Fear,i feel very distressed because i m supportive of campaign with senator jackson tell cnn,4
Fear,i have horrible anxiety dream every night last week make me feel really paranoid of course all of read about conspiracy theory unsolved crime online didnt hugely help matter,4
Fear,i feel pretty shy right now i dont know why,4
Fear,i be feel extremely anxious,4
Fear,ill feel uncomfortable although i always heard people or friend around call their loved one honey babe my angel darling peach pickle gt,4
Fear,i feel like we torture him whole time,4
Fear,i start pin point fault at home with relationship feel leave out confused about my purpose in people life i have once be close,4
Fear,i be so thankful though thing be bit overwhelming he have send people into our life help me not feel so neurotic,4
Fear,i choose share little personal snippet in my phone because i know i m not only one feels way i know i m not only one be petrify face,4
Fear,im feeling so restless today,4
Fear,i feel strange,4
Fear,i be so nervous all i remember my heart beat loudly feeling insecure a others watch me from off stage,4
Fear,i feel strange come back work after my one day holiday,4
Fear,i have envision intend im just feeling unsure whether i get vision intention right,4
Fear,i continue on my way despite feel bit strange with my flexy new shoe sweat soak back,4
Fear,i say feeling little shaky a i star at ocean from which goddess be rise not know why,4
Fear,i feel torture sicken exactly way i felt last day of lance leave,4
Fear,i go bed feeling very distraught otherwise,4
Fear,i feel strongly could be help people do what i be unsure of but isn t within u,4
Fear,i feel my life be threaten by illness i lose my mind,4
Fear,i can t help but feel petrified of future she ever go get good,4
Fear,i do feel little less inhibit in class tonight,4
Fear,i really be feel skeptical about politician lately all of tomfoolery shenanigan be go on in washington so s nice read book about subject about some people take action though no i don t advocate action they take,4
Fear,i want stop take one day but also feel terrified lot of feeling of anxiety panic will come flooding back,4
Fear,ive also discover because i feel less agitate by caffeine craving cop method unnecessary huge,4
Fear,i feel unsure of my footing,4
Fear,im feel very uncomfortable which isnt help im sure,4
Fear,id be feeling shaky too if id spent week contemplate how id just piss away my lifes work,4
Fear,i know when i be feel distraught or moody i can depend on you two put smile back on my face,4
Fear,im feel little apprehensive about party,4
Fear,i wish gervase would have pip down so id feel little less vulnerable right now,4
Fear,i feel scar rather than curl up like threatened porcupine,4
Fear,i be go crazy at leas feel more pleasent them fearful,4
Fear,i aware concern for everyone will give attention not only marriages death but also with equal seriousness elderly woman who feel helpless because she do not know which oven buy,4
Fear,i do not picture myself feel shy in class when i sign up for,4
Fear,i feel intimidate by your question,4
Fear,i also always feel little scared,4
Fear,i always feel little shy in those situation then nervous my shyness make me seem aloof,4
Fear,ill write bunch youll respond then ill back off in part because i feel shy,4
Fear,i feel he become frighten at thought i be put my best foot forward,4
Fear,i feel like would make startled person laugh think would be nice eid gift,4
Fear,i feel a though past two month have be strange wake hour upon even strange dream of everything my year in wisconsin be be not,4
Fear,i find myself feel shamefully skeptical of wisdom of popular guru especially when come persuasively explain seriously complex phenomenon even when it offer standing ovation come from cheer audience,4
Fear,i actually feel quite scar get back exercise because i feel like ive lose so much strength condition put on so much weight,4
Fear,i feel very confused cant stop myself from dig in bit more,4
Fear,i meet in supermarket bank dentist etc make me feel like im weird,4
Fear,i can t help but feel weird when open every closet in apartment somebody s still live in so i didn t,4
Fear,i feel little bit frighten of islam,4
Fear,i be catapult back into feel more terrified of people than i have be in awhile,4
Fear,i feel like i m in some weird limbo between childhood adulthood,4
Fear,im leave with today feel anxious sad lonely,4
Fear,i fear other people ask me about my feeling i be most reluctant talk about thing,4
Fear,i hope you don t run around irrationally kill people when you feel threaten like animal do,4
Fear,i feel bit uncertain really shes nice girl good friend material,4
Fear,i hurt feel suspicious definitely get angry,4
Fear,i drive away from today feeling overwhelm with news i have hear trillion time news my heart know already,4
Fear,i feel weird href http bondmusings,4
Fear,i feel she should change herself i be too timid speak up for her except in underground murmur,4
Fear,i also feel paranoid everyone listen my phone conversation whats all about,4
Fear,i also feel strange by ripe old age of twenty three i want goddamn life partner,4
Fear,i go on these walk with my mother in evening i feel frantic anxious energy from her a if shes lose her daughter doesnt know how win her back,4
Fear,im feel bit apprehensive about a i dont know if my little note card will stand out from mass of talent on etsy,4
Fear,i feel so uptight around my family,4
Fear,im feel frantic i try remember breathe laugh,4
Fear,i be responsible for pick man who on occasion reminds me of people from my past like my mom i threaten myself i can break pattern by conduct myself in different way even when i feel scar because deep down i know he s good man,4
Fear,on dark night i felt there be several people near me i do not know who they be,4
Fear,i get feel my supervise teacher overwhelm may have too many student,4
Fear,i think i should be excite im start work but im feeling reluctant a ever,4
Fear,i understand you re feel anxious,4
Fear,when i hear rumour st year exam result be out i have fear i might be one of failure,4
Fear,i understand chronically live make some healthy people feel threaten or afraid,4
Fear,i feel very reluctant blog during my free period even when my hp plug my laptop for charge make easy upload photo online,4
Fear,im feeling scar im go treat a sacred something valuable venerate pretend im like cat,4
Fear,id be feeling paranoid about go bald,4
Fear,i just repeat again again until i feel myself become less afraid,4
Fear,ive be feel like im on shaky quilt water have start question my work,4
Fear,i feel so paranoid i don t want feel like i do back then ever again,4
Fear,i feel my heart shaky all time now,4
Fear,im feel wimpy whiny generally tire,4
Fear,i be here again feel confuse of what happen around me look for plane grasp reality settle feel like my own,4
Fear,i feel uglier more strange deform awkward look than i have already felt,4
Fear,i hear somehow brings me good feeling strange,4
Fear,i honestly never expect feel so vulnerable,4
Fear,i have feel she will sleep through night more be little less agitated,4
Fear,i could feel strange paralysis all over my body arm hand except odd little force field be not hold down my middle finger forefinger or thumb,4
Fear,i can remember year ago yesterday feel so unsure so scared of what our future hold,4
Fear,i wake up on sofa feeling extremely agitate around pm,4
Fear,i be say i be feel helpless now i have walk on toe,4
Fear,i be feel little shaky call day on small bike,4
Fear,i only feel frighten these be such small thing,4
Fear,ive be feel very indecisive lately,4
Fear,i cant help but feel suspicious of everything,4
Fear,i feel terribly helpless sometimes but even with limited spiritual awareness i have i be able find answer a i know end not outcome of my decision i ll be able move on readjust pick up piece re centre myself or enjoy my decision,4
Fear,i like finish on positive note whenever i feel bit fearful or down i can just remember something nice about me rich cheer me up,4
Fear,i feel strange disconnect,4
Fear,i have take them out for while leave me feel even more distressed,4
Fear,i notice earlier not involve in group s turn speak in front of class you could feel how nervous he be,4
Fear,i will reach out you when i be feel uncertain needing support or slap upside head i know you can provide me,4
Fear,i feel so nervous for them,4
Fear,i feel remembrance of strange by justin aryiku fall into latter category,4
Fear,i indulge in do some work i forget about time trust people easily feel restless until my work be finish,4
Fear,i have promise her i will buy their cupcake bt im feel shy face her n thn miss,4
Fear,i be feel nervous sure just like anyone else would be in my position,4
Fear,when my mother be seriously ill have be admit hospital,4
Fear,i be just report dear soul energy feel strange today wonder if somethings up,4
Fear,i be feel so reluctant whole day today only thing i feel like do just stick my as on bench ground have heart heart talk with my favs star into space nothing,4
Fear,i feel so uncertain concerned afraid of person circumstance environment change,4
Fear,i spend first couple of day feel bit restless so i keep myself busy with clean organize etc,4
Fear,when i be cycle past park car someone open door nearly push me off my bike into traffic,4
Fear,i don t know if i have tell you but i feel intimidate by how smart you be,4
Fear,i will feel bit of insecure,4
Fear,im feel terrified no control now my world shake curtain close tingle tickle inside in my pulse,4
Fear,i do feel scar now,4
Fear,i definitely felt scar which make me feel vulnerable i hat,4
Fear,i feel nervous for our hyena,4
Fear,i would feel timid wear them beacuse id try not get them dirty etc,4
Fear,i only have think about high school experience i instantly feel like shy confuse terrorised teenager again,4
Fear,im feel little uptight pinch today,4
Fear,i also didn t feel very weird sleeping in my bed while two of them sleep in hers,4
Fear,i scream every day every night no one hears my face start fall off i feel anxious frighten all time i don t think i know what anything mean anymore,4
